match_id,kills,deaths,player_slot,hero_id,start_time,duration,first_blood_time,leagueid,game_mode,last_hits,xp_per_min,denies,radiant_win,gold_per_min,cluster,assists,lobby_type,leaver_status,kd_ratio,picks_bans
3051920671,"{5,1,1,3,2,0,3,0,4,20}","{4,3,14,7,1,1,3,6,1,1}","{0,1,2,3,4,128,129,130,131,132}","{8,93,20,85,86,50,107,96,74,63}",1489351923,2262,144,5157,2,"{356,267,127,34,91,47,23,188,285,328}","{539,504,378,234,358,391,283,441,635,729}","{12,5,13,3,0,2,0,1,27,9}",f,"{584,472,310,237,351,305,283,437,655,791}",201,"{2,3,6,5,8,23,17,19,11,5}",1,"{0,1,1,0,1,0,0,0,0,1}","{1.25,0.33333333333333,0.071428571428571,0.42857142857143,2,0,1,0,4,20}",
3051823399,"{7,6,1,2,2,1,2,1,2,2}","{0,4,1,0,3,5,3,4,4,2}","{0,1,2,3,4,128,129,130,131,132}","{94,38,50,20,103,18,93,37,102,11}",1489346934,1653,101,5157,2,"{255,141,36,197,16,29,204,35,104,246}","{787,524,311,566,284,256,444,295,391,603}","{6,6,2,14,0,0,2,2,4,13}",t,"{678,521,297,576,276,210,451,205,319,544}",121,"{6,4,14,12,10,4,1,4,2,2}",1,"{0,0,0,0,0,0,0,0,0,0}","{7,1.5,1,2,0.66666666666667,0.2,0.66666666666667,0.25,0.5,1}",
3051890184,"{4,9,1,6,3,3,4,3,1,4}","{1,4,2,2,6,7,3,4,4,6}","{0,1,2,3,4,128,129,130,131,132}","{74,2,50,63,84,85,8,20,97,46}",1489350247,2706,146,5157,2,"{410,259,89,366,48,37,377,24,141,416}","{610,580,315,614,300,258,441,199,346,610}","{19,2,8,10,4,0,5,1,1,13}",t,"{720,519,303,620,275,299,525,213,289,607}",121,"{14,7,12,7,13,7,4,10,9,4}",1,"{0,0,0,0,0,0,0,0,0,0}","{4,2.25,0.5,3,0.5,0.42857142857143,1.3333333333333,0.75,0.25,0.66666666666667}",
3051601706,"{0,1,3,3,3,3,10,4,3,12}","{5,6,6,8,7,5,2,2,0,1}","{0,1,2,3,4,128,129,130,131,132}","{90,74,65,20,77,28,17,85,37,63}",1489337894,1713,146,5157,2,"{86,140,65,19,147,79,145,11,57,177}","{258,350,273,247,336,339,562,329,354,614}","{0,16,0,3,14,3,7,3,3,12}",f,"{320,391,321,252,430,440,597,367,381,673}",202,"{5,7,4,6,5,17,13,17,10,9}",1,"{0,1,1,1,0,0,1,0,0,0}","{0,0.16666666666667,0.5,0.375,0.42857142857143,0.6,5,2,3,12}",
3051683041,"{3,0,5,2,6,3,14,3,4,6}","{4,8,6,7,5,3,3,2,7,2}","{0,1,2,3,4,128,129,130,131,132}","{102,85,46,37,20,50,106,96,86,54}",1489340964,2085,29,5157,2,"{175,19,326,18,127,39,253,167,41,180}","{462,170,643,299,372,326,665,449,358,499}","{5,2,13,0,14,5,7,2,1,14}",f,"{418,287,643,307,420,345,651,499,394,583}",202,"{9,12,6,6,8,15,9,19,15,13}",1,"{1,0,1,0,1,0,1,1,1,0}","{0.75,0,0.83333333333333,0.28571428571429,1.2,1,4.6666666666667,1.5,0.57142857142857,3}",
3051759732,"{4,10,1,5,6,0,3,2,2,2}","{2,3,3,1,0,5,4,6,6,5}","{0,1,2,3,4,128,129,130,131,132}","{2,11,51,37,95,50,76,108,87,15}",1489344097,2130,212,5157,2,"{181,283,46,43,250,29,208,162,47,199}","{555,683,354,305,753,215,453,397,229,382}","{5,48,11,2,15,0,9,2,5,27}",t,"{467,653,326,316,634,184,415,370,278,427}",202,"{13,10,17,12,17,7,5,6,6,5}",1,"{0,0,0,0,0,0,1,0,0,0}","{2,3.3333333333333,0.33333333333333,5,6,0,0.75,0.33333333333333,0.33333333333333,0.4}",
3051731591,"{1,7,1,9,4,2,11,1,2,11}","{5,5,6,4,9,4,2,7,4,5}","{0,1,2,3,4,128,129,130,131,132}","{73,102,91,70,71,84,8,37,97,75}",1489342908,2648,161,5157,2,"{512,184,100,263,48,35,487,39,147,233}","{623,481,318,532,268,477,623,313,429,626}","{2,4,0,22,2,0,12,0,0,24}",f,"{961,396,246,492,232,365,896,301,415,565}",123,"{14,10,15,8,12,22,13,21,8,16}",1,"{0,0,0,0,0,0,0,1,0,0}","{0.2,1.4,0.16666666666667,2.25,0.44444444444444,0.5,5.5,0.14285714285714,0.5,2.2}",
3051727030,"{3,7,1,4,5,0,1,4,0,0}","{2,0,1,1,1,5,2,4,4,5}","{0,1,2,3,4,128,129,130,131,132}","{86,54,95,96,66,28,60,70,87,73}",1489342726,1157,144,5157,2,"{5,97,113,48,41,25,34,87,17,122}","{208,516,422,411,324,191,194,359,163,466}","{0,17,38,2,0,0,1,3,0,1}",t,"{387,599,633,494,497,200,220,382,202,537}",187,"{8,7,13,10,10,3,1,1,4,2}",1,"{1,1,0,1,0,0,0,1,0,0}","{1.5,7,1,4,5,0,0.5,1,0,0}",
3051652031,"{0,7,5,2,3,2,1,1,0,1}","{0,0,0,3,2,4,4,1,4,4}","{0,1,2,3,4,128,129,130,131,132}","{86,70,46,28,58,107,96,9,79,48}",1489339762,1274,163,5157,2,"{42,112,180,38,71,14,55,138,9,101}","{330,467,684,322,323,147,306,453,161,335}","{2,12,20,7,0,2,5,5,1,9}",t,"{316,505,727,371,437,159,259,425,171,323}",186,"{6,5,4,9,3,0,2,2,3,2}",1,"{1,1,0,1,0,0,0,1,0,0}","{0,7,5,0.66666666666667,1.5,0.5,0.25,1,0,0.25}",
3051542593,"{1,5,4,3,1,2,2,2,3,21}","{9,4,6,4,7,6,3,1,3,1}","{0,1,2,3,4,128,129,130,131,132}","{20,80,98,65,107,84,96,97,37,44}",1489335804,2089,107,5157,2,"{55,315,317,103,29,16,106,224,66,264}","{237,609,638,302,236,307,410,583,457,753}","{1,7,1,0,1,1,0,2,4,15}",f,"{235,606,587,300,210,272,363,487,350,749}",181,"{6,1,6,5,4,21,16,16,15,6}",1,"{0,0,0,0,0,0,0,1,0,0}","{0.11111111111111,1.25,0.66666666666667,0.75,0.14285714285714,0.33333333333333,0.66666666666667,2,1,21}",
3051537415,"{16,15,8,3,2,0,1,11,2,14}","{3,5,4,9,7,11,13,8,5,8}","{0,1,2,3,4,128,129,130,131,132}","{63,8,65,28,87,16,20,17,90,80}",1489335626,3327,232,5157,2,"{390,387,161,83,46,121,29,461,189,466}","{496,497,499,498,398,380,301,496,406,496}","{8,7,1,4,3,11,0,7,0,8}",t,"{679,664,433,343,309,273,202,598,350,678}",224,"{23,21,31,23,21,16,17,13,15,9}",1,"{0,0,0,0,0,0,0,0,0,0}","{5.3333333333333,3,2,0.33333333333333,0.28571428571429,0,0.076923076923077,1.375,0.4,1.75}",
3051343554,"{0,7,2,1,0,1,2,11,9,2}","{8,4,3,7,5,4,4,1,1,0}","{0,1,2,3,4,128,129,130,131,132}","{84,98,48,75,51,86,91,106,12,33}",1489329649,2408,220,5157,2,"{2,334,376,74,124,87,122,351,269,216}","{211,654,505,312,325,343,431,685,643,491}","{0,18,9,3,21,4,0,2,5,25}",f,"{193,582,587,258,344,322,373,660,593,466}",131,"{1,2,6,4,9,14,15,13,11,11}",1,"{0,1,0,0,1,0,0,0,0,0}","{0,1.75,0.66666666666667,0.14285714285714,0,0.25,0.5,11,9,2}",
3051480772,"{2,1,6,8,6,1,3,4,0,0}","{2,2,1,3,1,4,3,4,7,5}","{0,1,2,3,4,128,129,130,131,132}","{28,5,74,98,36,91,19,54,30,104}",1489333753,2076,437,5157,2,"{69,60,235,258,151,35,328,231,32,111}","{455,336,632,779,508,265,519,534,287,402}","{4,0,15,10,6,0,18,33,3,3}",t,"{348,287,636,599,487,194,547,500,172,299}",134,"{13,13,12,13,10,3,2,3,4,5}",1,"{0,0,0,0,0,0,1,0,0,1}","{1,0.5,6,2.6666666666667,6,0.25,1,1,0,0}",
3051413009,"{8,5,1,5,1,2,8,6,6,5}","{4,7,4,9,3,7,2,5,4,3}","{0,1,2,3,4,128,129,130,131,132}","{8,76,88,86,37,87,11,96,95,23}",1489331648,2471,0,5157,2,"{282,251,92,53,86,33,283,154,261,79}","{584,623,427,316,386,335,561,379,563,449}","{25,12,5,2,1,2,21,6,5,1}",t,"{623,565,331,295,318,266,536,361,517,329}",224,"{9,9,18,8,16,16,12,10,18,20}",1,"{0,0,0,0,0,0,0,0,0,0}","{2,0.71428571428571,0.25,0.55555555555556,0.33333333333333,0.28571428571429,4,1.2,1.5,1.6666666666667}",
3051154611,"{1,3,7,0,9,1,1,2,0,3}","{1,4,0,2,0,5,4,3,4,4}","{0,1,2,3,4,128,129,130,131,132}","{84,65,80,87,82,63,86,49,96,6}",1489324631,994,198,5157,2,"{10,30,136,15,183,25,4,84,38,64}","{250,229,554,271,1241,225,212,408,245,352}","{6,1,11,2,4,0,2,6,2,13}",t,"{297,349,666,289,889,234,178,379,229,385}",188,"{11,4,9,11,5,3,4,1,4,3}",1,"{0,0,1,0,0,0,0,0,0,0}","{1,0.75,7,0,9,0.2,0.25,0.66666666666667,0,0.75}",
3051250674,"{5,0,8,5,6,2,1,3,0,5}","{4,4,1,0,3,6,5,3,4,6}","{0,1,2,3,4,128,129,130,131,132}","{28,87,46,55,70,52,51,97,79,81}",1489327147,2003,140,5157,2,"{47,7,285,207,136,117,75,267,15,239}","{413,237,778,570,444,323,333,583,218,485}","{2,1,16,1,24,5,13,9,0,14}",t,"{336,235,704,528,484,328,305,549,163,541}",181,"{14,13,14,18,9,4,7,3,7,0}",1,"{0,0,0,0,0,0,0,1,0,0}","{1.25,0,8,5,2,0.33333333333333,0.2,1,0,0.83333333333333}",
3051377511,"{3,1,8,3,10,6,4,0,1,5}","{2,1,5,5,3,9,2,6,5,3}","{0,1,2,3,4,128,129,130,131,132}","{23,96,76,79,95,86,50,70,7,109}",1489330614,2465,117,5157,2,"{52,191,336,40,263,71,21,178,114,295}","{402,510,670,247,600,276,201,309,310,301}","{0,3,9,2,13,0,1,10,3,17}",t,"{333,464,691,305,632,304,188,358,290,516}",187,"{17,16,6,10,10,8,4,8,9,2}",1,"{0,0,1,0,0,0,0,0,0,0}","{1.5,1,1.6,0.6,3.3333333333333,0.66666666666667,2,0,0.2,1.6666666666667}",
3051244255,"{6,8,4,12,6,1,1,2,1,6}","{1,1,3,1,5,9,7,9,8,4}","{0,1,2,3,4,128,129,130,131,132}","{86,34,97,106,14,96,90,11,69,98}",1489326979,2706,52,5157,2,"{72,325,187,509,41,101,147,322,50,356}","{397,528,473,610,502,247,265,523,232,589}","{3,17,3,9,3,5,1,16,1,6}",t,"{339,555,427,823,314,224,286,460,246,541}",224,"{21,14,11,15,22,7,5,8,9,3}",1,"{0,0,0,0,0,0,0,0,0,0}","{6,8,1.3333333333333,12,1.2,0.11111111111111,0.14285714285714,0.22222222222222,0.125,1.5}",
3050985697,"{3,2,2,3,3,3,12,3,1,2}","{3,8,6,1,3,3,1,1,5,3}","{0,1,2,3,4,128,129,130,131,132}","{54,86,28,74,65,5,46,95,103,96}",1489320125,2213,50,5157,2,"{224,69,40,276,139,44,328,267,23,152}","{452,213,323,514,334,362,713,591,333,479}","{13,3,2,15,1,1,10,13,0,2}",f,"{473,238,242,541,321,307,731,563,248,423}",132,"{2,8,9,3,8,17,7,16,13,14}",1,"{0,0,0,0,0,0,0,0,0,0}","{1,0.25,0.33333333333333,3,1,1,12,3,0.2,0.66666666666667}",
3051117616,"{11,1,3,4,5,8,11,9,4,7}","{6,9,7,7,11,8,1,2,8,5}","{0,1,2,3,4,128,129,130,131,132}","{63,20,107,11,98,101,106,48,86,96}",1489323688,3079,34,5157,2,"{413,41,26,495,303,18,324,518,58,274}","{535,263,314,535,535,347,556,538,390,536}","{4,0,0,16,4,2,7,11,0,1}",f,"{594,227,279,607,429,323,535,738,291,514}",134,"{10,17,16,6,7,26,16,16,15,19}",1,"{0,0,0,0,0,0,0,0,0,0}","{1.8333333333333,0.11111111111111,0.42857142857143,0.57142857142857,0.45454545454545,1,11,4.5,0.5,1.4}",
3051075730,"{3,6,5,1,16,1,8,4,5,7}","{6,5,4,7,3,7,7,7,6,5}","{0,1,2,3,4,128,129,130,131,132}","{30,34,97,107,8,75,2,96,94,14}",1489322573,2961,47,5157,2,"{50,365,210,73,358,117,232,290,513,59}","{469,561,557,414,562,371,456,557,560,433}","{5,11,0,3,12,4,9,0,8,0}",t,"{310,596,500,376,718,332,387,448,626,288}",224,"{21,17,16,15,11,16,7,16,7,9}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.5,1.2,1.25,0.14285714285714,5.3333333333333,0.14285714285714,1.1428571428571,0.57142857142857,0.83333333333333,1.4}",
3050737359,"{1,11,8,2,2,6,4,5,1,4}","{5,4,1,3,7,3,4,9,4,4}","{0,1,2,3,4,128,129,130,131,132}","{87,72,106,55,28,48,35,16,50,88}",1489312858,2935,208,5157,2,"{58,479,322,239,58,426,284,92,62,92}","{324,562,562,450,383,559,403,327,259,373}","{1,4,6,2,0,7,30,2,5,9}",t,"{281,735,590,416,263,593,434,273,214,308}",183,"{11,8,12,17,13,6,8,7,10,11}",1,"{1,1,0,1,0,0,0,0,0,0}","{0.2,2.75,8,0.66666666666667,0.28571428571429,2,1,0.55555555555556,0.25,1}",
3050891873,"{18,8,0,0,2,3,9,5,0,0}","{1,0,8,5,4,6,6,2,8,6}","{0,1,2,3,4,128,129,130,131,132}","{93,97,52,84,33,5,70,73,57,86}",1489317456,2203,238,5157,2,"{290,248,83,10,177,58,168,415,101,99}","{749,697,382,325,495,329,482,695,373,290}","{22,20,2,1,12,4,8,0,0,1}",t,"{779,615,340,249,543,254,410,970,340,302}",182,"{8,8,16,13,15,6,6,6,7,11}",1,"{0,0,0,0,0,0,1,0,1,0}","{18,8,0,0,0.5,0.5,1.5,2.5,0,0}",
3051030608,"{4,7,11,2,2,2,1,0,0,2}","{3,0,1,0,1,3,5,9,3,7}","{0,1,2,3,4,128,129,130,131,132}","{87,95,46,55,60,8,74,107,90,108}",1489321351,1667,126,5157,2,"{22,192,251,131,50,183,95,20,71,105}","{329,649,790,465,372,403,344,202,237,278}","{3,18,12,1,1,11,23,1,2,8}",t,"{349,629,763,407,379,464,331,181,242,319}",184,"{14,11,11,18,12,1,2,4,4,0}",1,"{0,1,0,1,0,0,0,0,0,0}","{1.3333333333333,7,11,2,2,0.66666666666667,0.2,0,0,0.28571428571429}",
3050973393,"{8,10,0,2,2,0,2,3,2,3}","{0,2,3,3,2,5,4,4,4,5}","{0,1,2,3,4,128,129,130,131,132}","{63,35,55,28,37,20,14,51,80,76}",1489319777,1748,201,5157,2,"{198,146,136,39,50,9,50,107,211,176}","{742,473,379,321,359,162,229,320,430,555}","{13,7,0,0,2,3,0,20,9,20}",t,"{662,508,385,308,319,155,220,341,510,467}",224,"{8,7,20,13,16,5,3,3,4,0}",1,"{0,0,0,0,0,0,1,0,0,0}","{8,5,0,0.66666666666667,1,0,0.5,0.75,0.5,0.6}",
3050688922,"{3,4,5,0,0,7,7,1,1,0}","{2,4,2,5,3,3,0,5,2,2}","{0,1,2,3,4,128,129,130,131,132}","{37,8,74,96,107,76,54,5,28,108}",1489311450,2477,313,5157,2,"{97,283,318,241,22,329,222,103,71,201}","{340,473,501,449,271,667,471,321,384,363}","{6,23,10,0,4,7,57,1,0,1}",f,"{303,495,569,389,202,654,526,323,331,416}",154,"{5,6,3,7,9,2,6,9,10,11}",1,"{0,1,0,0,0,0,0,0,0,0}","{1.5,1,2.5,0,0,2.3333333333333,7,0.2,0.5,0}",
3050852128,"{6,2,3,5,1,5,6,6,4,1}","{5,3,7,3,5,3,4,0,5,5}","{0,1,2,3,4,128,129,130,131,132}","{8,80,107,50,96,87,20,73,88,84}",1489316307,1833,0,5157,2,"{189,221,37,28,131,22,183,329,97,9}","{523,477,250,261,334,338,444,669,435,273}","{10,21,2,1,0,0,21,2,1,0}",f,"{470,496,246,271,332,260,530,1001,391,231}",153,"{6,10,8,7,8,13,11,7,11,9}",1,"{0,0,0,0,0,0,0,0,0,0}","{1.2,0.66666666666667,0.42857142857143,1.6666666666667,0.2,1.6666666666667,1.5,6,0.8,0.2}",
3050968329,"{5,7,4,2,0,2,6,10,2,0}","{3,2,5,8,2,5,2,2,5,4}","{0,1,2,3,4,128,129,130,131,132}","{11,70,16,20,88,87,95,80,96,84}",1489319633,2170,321,5157,2,"{331,185,114,41,63,25,226,256,241,13}","{563,377,331,291,382,289,565,548,526,300}","{21,23,0,2,0,2,18,10,0,1}",f,"{599,427,300,212,287,256,572,627,488,257}",155,"{7,4,3,7,10,14,12,7,7,11}",1,"{0,0,0,0,0,0,0,0,0,0}","{1.6666666666667,3.5,0.8,0.25,0,0.4,3,5,0.4,0}",
3050946374,"{2,3,11,11,7,6,7,4,2,1}","{5,2,7,4,3,5,5,9,8,8}","{0,1,2,3,4,128,129,130,131,132}","{87,55,25,77,62,74,8,96,14,5}",1489319033,1910,57,5157,2,"{25,248,220,168,9,150,213,109,44,57}","{377,604,802,569,470,623,663,469,281,267}","{2,0,6,10,0,20,22,11,0,1}",t,"{364,615,708,661,473,498,567,375,263,260}",224,"{22,18,12,19,21,8,6,10,10,9}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.4,1.5,1.5714285714286,2.75,2.3333333333333,1.2,1.4,0.44444444444444,0.25,0.125}",
3050883971,"{2,0,2,0,2,3,6,5,1,6}","{4,5,5,6,3,1,2,2,0,2}","{0,1,2,3,4,128,129,130,131,132}","{107,70,55,20,74,84,35,65,86,8}",1489317233,1103,0,5157,2,"{7,92,101,11,86,7,118,39,18,137}","{169,332,423,156,491,446,566,363,269,550}","{0,26,0,1,15,1,21,5,1,19}",f,"{170,331,391,157,382,331,536,346,257,606}",224,"{2,1,1,4,4,13,6,11,14,5}",1,"{0,1,0,0,0,0,0,0,0,0}","{0.5,0,0.4,0,0.66666666666667,3,3,2.5,1,3}",
3050739965,"{1,1,3,3,2,4,1,7,10,7}","{5,6,6,7,5,2,5,0,2,2}","{0,1,2,3,4,128,129,130,131,132}","{73,103,5,20,55,88,91,74,98,96}",1489312936,1716,147,5157,2,"{230,26,16,97,128,36,49,243,174,115}","{559,205,232,307,343,390,366,733,721,526}","{1,1,0,14,2,0,0,23,12,1}",f,"{702,201,227,320,353,349,305,732,578,455}",183,"{5,6,7,6,3,15,15,14,11,16}",1,"{1,0,0,0,0,0,0,0,0,0}","{0.2,0.16666666666667,0.5,0.42857142857143,0.4,2,0.2,7,5,3.5}",
3050857164,"{5,3,8,7,5,3,3,0,1,2}","{2,3,1,1,2,4,8,6,4,6}","{0,1,2,3,4,128,129,130,131,132}","{28,86,74,109,33,75,51,20,11,96}",1489316458,1891,17,5157,2,"{60,47,212,230,192,144,30,48,233,166}","{446,316,637,553,602,405,228,236,470,416}","{4,2,22,11,20,19,14,4,17,10}",t,"{392,355,661,634,572,393,246,232,506,404}",187,"{11,11,11,11,16,5,5,4,2,2}",1,"{0,0,0,0,0,1,0,0,0,0}","{2.5,1,8,7,2.5,0.75,0.375,0,0.25,0.33333333333333}",
3050835678,"{0,7,3,4,0,4,1,4,5,2}","{3,3,4,2,4,2,2,4,2,4}","{0,1,2,3,4,128,129,130,131,132}","{86,39,60,54,107,20,90,96,42,11}",1489315813,2015,109,5157,2,"{79,187,133,261,21,23,147,167,189,245}","{296,486,457,583,258,373,347,460,624,548}","{3,22,5,23,0,0,0,2,10,9}",f,"{298,464,395,600,188,289,417,468,639,573}",224,"{7,3,8,6,10,8,7,8,9,8}",1,"{0,0,0,0,0,0,0,0,0,0}","{0,2.3333333333333,0.75,2,0,2,0.5,1,2.5,0.5}",
3050762338,"{1,6,6,9,3,15,18,2,3,2}","{8,7,7,9,9,4,5,3,7,6}","{0,1,2,3,4,128,129,130,131,132}","{84,86,104,54,106,109,8,88,107,79}",1489313599,1820,200,5157,2,"{17,29,134,153,111,259,175,67,52,47}","{276,320,455,534,418,682,703,524,445,428}","{0,0,1,8,5,8,6,6,0,2}",f,"{222,278,412,505,344,727,632,364,350,307}",224,"{14,10,7,9,13,14,10,18,26,22}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.125,0.85714285714286,0.85714285714286,1,0.33333333333333,3.75,3.6,0.66666666666667,0.42857142857143,0.33333333333333}",
3050699660,"{6,8,3,7,2,1,6,9,2,7}","{9,5,3,3,5,6,4,4,5,7}","{0,1,2,3,4,128,129,130,131,132}","{32,76,65,70,87,96,37,74,107,93}",1489311759,2577,0,5157,2,"{64,360,183,283,39,186,75,366,29,228}","{493,640,556,572,347,415,411,641,294,493}","{1,17,1,31,3,2,2,19,0,11}",t,"{318,636,396,530,258,342,320,685,246,443}",224,"{13,9,19,8,16,13,9,5,13,13}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.66666666666667,1.6,1,2.3333333333333,0.4,0.16666666666667,1.5,2.25,0.4,1}",
3050652491,"{3,0,3,2,2,5,0,1,4,10}","{4,6,2,5,4,3,0,3,3,1}","{0,1,2,3,4,128,129,130,131,132}","{30,88,54,74,107,46,86,50,16,70}",1489310412,1618,51,5157,2,"{29,56,131,168,25,242,31,29,103,197}","{214,304,390,371,263,699,411,262,378,635}","{0,0,4,12,1,19,2,3,9,15}",f,"{237,250,420,467,219,722,345,275,406,667}",224,"{4,5,3,3,8,8,11,9,12,4}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.75,0,1.5,0.4,0.5,1.6666666666667,0,0.33333333333333,1.3333333333333,10}",
3050580079,"{2,4,3,2,1,3,1,8,9,4}","{7,3,6,4,5,4,3,0,4,3}","{0,1,2,3,4,128,129,130,131,132}","{69,106,33,86,54,91,28,94,70,32}",1489308316,1795,70,5157,2,"{77,189,191,35,161,27,118,332,144,18}","{341,567,483,229,415,348,568,733,495,367}","{0,3,25,6,11,0,5,3,13,0}",f,"{326,475,484,246,424,259,401,738,488,267}",224,"{8,7,3,4,6,15,14,6,13,13}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.28571428571429,1.3333333333333,0.5,0.5,0.2,0.75,0.33333333333333,8,2.25,1.3333333333333}",
3050528036,"{9,2,8,1,11,5,12,6,22,5}","{8,12,7,12,12,8,4,9,4,6}","{0,1,2,3,4,128,129,130,131,132}","{95,14,30,96,106,8,54,87,32,97}",1489306837,2297,172,5157,2,"{205,40,58,161,181,226,253,75,18,117}","{668,447,323,392,704,718,718,489,642,637}","{14,2,2,4,2,11,21,0,3,0}",f,"{484,288,306,342,511,571,678,401,459,408}",224,"{14,15,15,14,11,25,32,23,17,19}",1,"{0,0,0,0,0,0,0,0,0,0}","{1.125,0.16666666666667,1.1428571428571,0.083333333333333,0.91666666666667,0.625,3,0.66666666666667,5.5,0.83333333333333}",
3050198757,"{7,11,17,9,2,21,8,1,7,1}","{3,7,8,9,14,8,10,12,8,8}","{0,1,2,3,4,128,129,130,131,132}","{37,20,80,98,87,76,86,91,6,29}",1489296547,4253,0,5157,2,"{131,323,456,616,68,683,153,26,679,207}","{391,388,387,388,388,387,390,356,387,395}","{3,25,8,7,2,37,1,1,18,2}",t,"{387,489,612,650,346,758,399,229,573,310}",155,"{31,22,16,26,19,12,13,22,15,25}",1,"{0,0,0,0,0,0,0,0,0,0}","{2.3333333333333,1.5714285714286,2.125,1,0.14285714285714,2.625,0.8,0.083333333333333,0.875,0.125}",
3050371528,"{4,2,10,0,3,2,4,4,1,1}","{4,2,2,2,2,2,4,3,6,4}","{0,1,2,3,4,128,129,130,131,132}","{70,20,80,84,108,37,93,106,96,107}",1489302200,2099,165,5157,2,"{192,52,295,11,128,60,286,201,246,38}","{521,367,577,374,454,338,640,502,561,255}","{16,0,5,0,0,4,19,0,3,2}",t,"{547,338,741,304,434,304,558,429,483,208}",155,"{9,14,6,14,11,8,5,5,9,5}",1,"{0,0,0,0,0,0,0,0,0,0}","{1,1,5,0,1.5,1,1,1.3333333333333,0.16666666666667,0.25}",
3050501207,"{3,2,8,6,0,6,9,11,2,3}","{6,7,4,9,5,6,2,3,4,4}","{0,1,2,3,4,128,129,130,131,132}","{11,86,8,91,96,37,56,106,88,84}",1489306079,2091,239,5157,2,"{249,37,229,11,125,79,254,188,114,48}","{453,247,636,254,397,441,584,760,549,460}","{23,1,8,1,1,4,18,0,4,0}",f,"{522,255,556,217,321,409,678,567,452,359}",155,"{8,8,7,7,10,14,10,14,12,14}",1,"{0,0,0,0,1,0,0,0,0,0}","{0.5,0.28571428571429,2,0.66666666666667,0,1,4.5,3.6666666666667,0.5,0.75}",
3050445400,"{1,9,3,8,1,10,9,4,2,5}","{7,5,7,6,7,2,6,4,3,7}","{0,1,2,3,4,128,129,130,131,132}","{37,106,104,63,107,10,8,96,86,87}",1489304438,2329,191,5157,2,"{56,256,148,220,39,393,240,160,67,27}","{266,599,416,639,300,708,709,530,406,278}","{5,2,12,22,1,7,13,3,0,0}",f,"{235,522,389,510,231,755,629,436,343,330}",224,"{10,8,11,6,15,6,17,20,24,15}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.14285714285714,1.8,0.42857142857143,1.3333333333333,0.14285714285714,5,1.5,1,0.66666666666667,0.71428571428571}",
3050406801,"{3,2,7,7,5,0,1,0,2,2}","{1,1,1,1,1,3,9,5,3,4}","{0,1,2,3,4,128,129,130,131,132}","{23,65,8,70,86,37,107,97,54,106}",1489303272,1856,108,5157,2,"{39,129,287,190,45,39,30,131,162,192}","{371,367,669,481,342,217,160,347,304,467}","{2,1,27,26,4,6,3,2,23,1}",t,"{311,394,713,526,312,189,178,309,379,431}",224,"{15,9,7,8,12,2,3,2,1,3}",1,"{0,0,0,0,0,0,1,0,0,0}","{3,2,7,7,5,0,0.11111111111111,0,0.66666666666667,0.5}",
3050291453,"{3,4,17,1,5,1,0,3,6,3}","{3,3,2,4,2,10,5,7,3,5}","{0,1,2,3,4,128,129,130,131,132}","{96,75,46,107,98,30,16,74,1,63}",1489299655,3541,54,5157,2,"{253,113,579,65,607,63,206,389,691,76}","{481,440,466,391,465,217,400,466,466,240}","{1,2,9,1,6,1,3,20,24,2}",t,"{419,391,804,335,724,192,353,482,688,243}",224,"{21,22,7,22,15,7,9,3,3,8}",1,"{0,0,0,0,0,0,0,0,0,0}","{1,1.3333333333333,8.5,0.25,2.5,0.1,0,0.42857142857143,2,0.6}",
3050285208,"{2,7,3,1,5,8,1,0,2,2}","{3,4,2,2,2,2,4,5,7,0}","{0,1,2,3,4,128,129,130,131,132}","{37,106,96,20,48,11,86,110,51,80}",1489299460,2397,101,5157,2,"{40,332,223,88,377,308,51,31,114,454}","{330,695,435,352,607,604,292,228,301,674}","{2,6,3,2,15,25,2,2,29,14}",t,"{298,661,480,306,716,565,299,205,331,707}",224,"{13,5,11,14,8,4,6,7,6,5}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.66666666666667,1.75,1.5,0.5,2.5,4,0.25,0,0.28571428571429,2}",
3050172000,"{5,1,3,2,1,13,7,8,0,1}","{4,10,4,9,3,2,3,1,5,2}","{0,1,2,3,4,128,129,130,131,132}","{106,99,54,107,90,63,8,55,28,87}",1489295596,1948,151,5157,2,"{184,128,123,18,127,176,176,179,57,39}","{519,331,417,238,293,546,526,512,389,343}","{6,10,4,0,0,13,14,1,4,5}",f,"{491,307,360,237,340,580,568,508,344,344}",224,"{6,5,3,9,6,7,15,15,22,17}",1,"{0,0,0,0,0,0,0,0,0,0}","{1.25,0.1,0.75,0.22222222222222,0.33333333333333,6.5,2.3333333333333,8,0,0.5}",
